epoch,lr,loss,iou,val_loss,val_iou
0,0.001,1.169660725035109,0.14942942379234017,1.0890815654881632,0.26947521903055155
1,0.001,1.0429074651486165,0.27299362556008694,1.0040910256198976,0.2790413309201264
2,0.001,0.9744700703534994,0.3252965267274785,0.9502820152784585,0.2667140891106994
3,0.001,0.9222071643348213,0.3821389188708022,0.9020818900817793,0.34419462415794844
4,0.001,0.8808038615965629,0.4200754473198048,0.8630644373032866,0.47265263585020884
5,0.001,0.8517717402260583,0.4371739826833224,0.8296072098418174,0.44169866762207044
6,0.001,0.8313493427929578,0.4517050117482428,0.813799437273785,0.5012623815658931
7,0.001,0.8143182187467009,0.47466975156586916,0.800084740495865,0.510128477169004
8,0.001,0.8025342870402981,0.48467811225010227,0.7904794203945067,0.5846677712384715
9,0.001,0.7951177133096231,0.48805912110281024,0.7896720325137833,0.5706365716932471
10,0.001,0.7910209819003269,0.5021996926135069,0.7789078972251101,0.4652857545057964
11,0.001,0.7827267077592042,0.5181626415071757,0.777346177839897,0.6006669788611992
12,0.001,0.7812245171349328,0.4998163478506175,0.7670086626817261,0.6441877407586681
13,0.001,0.7703882745794348,0.5487654327408056,0.7753623450000826,0.44656355089003746
14,0.001,0.7656415421683509,0.5564008165008578,0.7562969373527165,0.6610144311053688
15,0.001,0.7648114272066064,0.5579462109512358,0.762165017378315,0.5869375847580717
16,0.001,0.7621220242869746,0.5659585537037585,0.7574128105606831,0.5735083935833469
17,0.001,0.7566962865021851,0.5736470466563902,0.7551558843495446,0.6035095874035866
18,0.001,0.7530745396742949,0.578774824440634,0.7534455290677148,0.6905930108923999
19,0.001,0.754535813052375,0.5843699898974106,0.764856768631294,0.5041212019316089
20,0.001,0.7491855363588076,0.5976011583488534,0.75488669336529,0.5855219844958474
21,0.001,0.7507961596454586,0.6013875170020442,0.745187920660124,0.6842202703860937
22,0.001,0.7472314523147033,0.6052498603504848,0.7476006096822809,0.6956851476903254
23,0.001,0.7462225835602563,0.6231491192745948,0.7464156865157788,0.6952871128514364
24,0.001,0.7462725762848381,0.6239892637130525,0.7404462431060215,0.707584240000071
