epoch,lr,loss,iou,val_loss,val_iou
0,0.001,1.1677416494259467,0.16078233974507553,1.0547279212599985,0.31505560333332017
1,0.001,1.011773801002747,0.3058637689189921,0.96701849651703,0.3695614109036691
2,0.001,0.9390850380445138,0.37193299100355676,0.9041011766953901,0.3676831048950769
3,0.001,0.8841199687658212,0.39891637933931484,0.8555705641967539,0.44809094573331637
4,0.001,0.8472010657573358,0.4158038719339051,0.8337478495743149,0.39401748569902795
5,0.001,0.8218121398717929,0.4486267705747842,0.8238236321071962,0.3406106913748157
6,0.001,0.8075821170440087,0.4457202758589299,0.8040801642340979,0.3864963750884622
7,0.001,0.7938034079777889,0.4878245285725548,0.7768248808063405,0.5560576174444374
8,0.001,0.78618029352182,0.47184497712685286,0.7774702296824828,0.6270192427343578
9,0.001,0.7787081996599833,0.5109392368147009,0.7678646444511169,0.6009915031221585
10,0.001,0.7713213895375912,0.5239073250111382,0.7645855119377947,0.4724264485060253
11,0.001,0.768512045725798,0.5290770753944546,0.7634635675273997,0.6333424899438591
12,0.001,0.7622471891152554,0.5466922498000694,0.7543716423032226,0.6732684412046245
13,0.001,0.7604420540424494,0.5440148565022296,0.7491525738248447,0.6408022241668697
14,0.001,0.755214715997378,0.5713111057887315,0.7585823836613557,0.5303996914948763
15,0.001,0.7551208910269614,0.5589735464024637,0.7458570275202908,0.6038838720086964
16,0.001,0.7536452907400254,0.5648090490883433,0.7485757695270103,0.5598914509637916
17,0.001,0.7454685347202497,0.5974094423150176,0.7434166439364112,0.6189956683930274
18,0.001,0.7456300617792667,0.5812585622219878,0.744073738209264,0.6351446145120095
19,0.001,0.7447756353097085,0.5988060987419463,0.7412085354557111,0.6810941765576259
20,0.001,0.7416385033955941,0.6236144647787853,0.7406473433009794,0.6264142697857079
21,0.001,0.7413372450914139,0.6036432255408627,0.7553426828640829,0.6879662534878721
22,0.001,0.739069483983211,0.6294994191032487,0.7456957562784837,0.5754518791656739
23,0.001,0.7397710218643531,0.625398964133143,0.7353205532789535,0.7198932330463076
24,0.001,0.7332579325406979,0.6497691340353997,0.7391544113391187,0.73590253454399
25,0.001,0.7354793028953748,0.638982645517395,0.7341094627575746,0.7211972680759599
26,0.001,0.7353470890949934,0.6416004295327428,0.7337807803086831,0.7034612098563259
27,0.001,0.7301304978437912,0.6700077603850383,0.7383033998797095,0.603720341116362
28,0.001,0.7316705928399012,0.6649445491720658,0.7344283245589761,0.7069052998605632
29,0.001,0.7305328114292561,0.6614736208390306,0.7340246002439043,0.717581466555357
30,0.001,0.7298900385697683,0.6600539658820926,0.7321604751288967,0.7208052579040217
31,0.001,0.7271433199445406,0.6598862678141946,0.7317583335041237,0.752718783722653
32,0.001,0.7272478607602608,0.6868301924315361,0.7341936442061362,0.7372600737996883
33,0.001,0.7255957478132004,0.6766374958645679,0.7349297727115939,0.6812333930917029
34,0.001,0.7259724189837774,0.6785687522230102,0.7346465038123723,0.6534705076279794
35,0.001,0.7259946347047121,0.6845627071869212,0.730462667426135,0.7249502631588277
36,0.001,0.7227861029215348,0.6918598443144252,0.7289984258280521,0.697659481909311
37,0.001,0.7236080603339733,0.681173654683669,0.7317229344505964,0.7130581721903775
38,0.001,0.7203449333707491,0.7044568358114885,0.7359024905975283,0.7537717632796267
39,0.001,0.7173953961867553,0.7270406525940396,0.7297131334468436,0.75069296227157
40,0.001,0.7207489155041866,0.6949941035112736,0.7299279591185488,0.7747370199928234
41,0.001,0.7192144584961426,0.7038104613420368,0.7256430779773355,0.7276900940166929
42,0.001,0.7204771567231569,0.693416841713759,0.7263824637507049,0.7742860470587407
43,0.001,0.71781681286983,0.7217327511525471,0.731904509888721,0.767162563884946
44,0.001,0.7161983469357858,0.7269916243790903,0.7400829918711195,0.5986933371297594
45,0.001,0.7175462964253548,0.7328665163699639,0.7257395996479615,0.7396643405034415
46,0.001,0.718454088538121,0.7109028967198607,0.7250683677028602,0.7497138217723062
47,0.001,0.7182136913522695,0.7101448909377758,0.727238558623916,0.7438475771936448
48,0.001,0.7149716688272281,0.7327596455659776,0.7304426988779964,0.682484735302405
49,0.001,0.7146612445895488,0.743537626021204,0.7245050224543533,0.7354124092274924
50,0.001,0.713082474966844,0.7508842151308911,0.7241853382462271,0.7681862576101153
51,0.001,0.7148957571540123,0.7409661913901782,0.7234632318670099,0.7637730919477527
52,0.001,0.7136894984123034,0.7376692325310991,0.7239931261646305,0.7644568527785791
53,0.001,0.7127237512897222,0.7475641300533046,0.7233621982545156,0.7729666256026315
54,0.001,0.7124892012813152,0.7472192901266262,0.7234553956497036,0.7671747449321632
55,0.001,0.7135245971954786,0.7363848928172585,0.7217331367631881,0.7531875728679952
56,0.001,0.711236684750288,0.7384423735828463,0.7210317256356018,0.7746786399409705
57,0.001,0.709713781491304,0.761535698316771,0.7215379122430018,0.7829848973006879
58,0.001,0.7099401757885249,0.741560792744911,0.7307148716971755,0.7710512508247039
59,0.001,0.7104406310961797,0.7551071953696311,0.7281045440522412,0.7811272101038202
60,0.001,0.7099207051289387,0.7548466564491858,0.7230980750387975,0.7806400757509155
61,0.001,0.708372101187706,0.759875096085525,0.7224093686297974,0.7828863212182072
62,0.001,0.70853702380107,0.7618676877070774,0.7206863430489652,0.773247491814346
63,0.001,0.7088635621162561,0.7655696106764897,0.7230067843816955,0.7874158933252826
64,0.001,0.7069103765564088,0.7659998572425448,0.7220967969882198,0.7826415989390453
65,0.001,0.7068631515288964,0.7716240456594003,0.7240984293318589,0.7866656204128099
66,0.001,0.706197745907001,0.7756892720128751,0.7218589826979497,0.7569337537724377
67,0.001,0.7070411034883597,0.7658294254474488,0.7248894435648119,0.7911636507230956
68,0.001,0.7070632330500163,0.7644988041199924,0.7231072034786972,0.792002699330299
69,0.001,0.7056462231736916,0.7761060859581422,0.7226351856727453,0.7895643859129865
70,0.001,0.7047862018912266,0.779160017032671,0.722135492232026,0.7920399634049912
71,0.001,0.7060898483181611,0.7721518066788853,0.721548590098392,0.7870551571551687
72,0.001,0.7055145093263724,0.7771397398838016,0.7213836682438087,0.7870425167643951
73,0.001,0.705531046176568,0.781031990635272,0.7198098607924165,0.7879938956208228
74,0.001,0.7048456854163072,0.7757637469518273,0.7212530395896121,0.7973899041672861
75,0.001,0.7039760328256167,0.7844617454570536,0.7211175112962418,0.7922544169186232
